Date	RELIANCE.NS	TCS.NS	HDFCBANK.NS	ITC.NS	HDFC.NS	HINDUNILVR.NS	SBIN.NS	IOC.NS	INFY.NS	leftover
2018-03-15	7209.76611328125	10952.369140625	11048.15185546875	6647.581817626953	5343.3336181640625	5068.40673828125	1268.499984741211	3557.2607421875	5455.028076171875	24.854569
2018-03-16	7116.85693359375	10784.44140625	10884.848876953125	6521.1646728515625	5230.6270751953125	5065.2880859375	1261.500015258789	3422.0462036132812	5406.1285400390625	24.854569
2018-03-19	7080.87939453125	10804.66796875	10851.07177734375	6487.3697509765625	5181.2816162109375	5105.25244140625	1239.749984741211	3295.166015625	5290.1080322265625	24.854569
2018-03-20	7035.80810546875	10933.8984375	10805.54736328125	6488.621429443359	5255.88427734375	5120.26220703125	1245.5000305175781	3220.150146484375	5372.2222900390625	24.854569
2018-03-21	7091.94921875	10902.9833984375	10919.50634765625	6484.865997314453	5307.8572998046875	5129.42529296875	1240.0	3194.2181396484375	5385.830078125	24.854569
2018-03-22	7180.9052734375	10806.04296875	10971.492919921875	6466.091217041016	5293.81494140625	5114.8037109375	1207.750015258789	3150.6903076171875	5357.2296142578125	24.854569
2018-03-23	7068.2275390625	10755.5869140625	10817.58984375	6408.514801025391	5235.451171875	5075.03564453125	1174.000015258789	3127.5372314453125	5386.2921142578125	24.854569
2018-03-26	7125.1591796875	10751.236328125	11122.458984375	6461.084899902344	5354.0804443359375	5163.34619140625	1232.5	3096.9747924804688	5329.3194580078125	24.854569
2018-03-27	7114.8798828125	10868.4052734375	11117.466064453125	6481.111358642578	5333.6015625	5196.48681640625	1271.7500305175781	3238.6724853515625	5323.553466796875	24.854569
2018-03-28	6979.66748046875	10873.900390625	11079.2841796875	6395.9984130859375	5340.76904296875	5198.630859375	1249.4999694824219	3271.0873413085938	5221.1419677734375	24.854569
2018-04-02	7060.71630859375	11104.802734375	11344.209228515625	6464.839538574219	5377.1912841796875	5268.61669921875	1230.7499694824219	3157.1731567382812	5245.8221435546875	24.854569
2018-04-03	7112.9033203125	11110.9091796875	11254.33447265625	6471.097930908203	5341.061279296875	5257.3095703125	1252.5	3225.7064819335938	5261.0443115234375	24.854569
2018-04-04	7076.13525390625	11109.609375	11062.54248046875	6473.601287841797	5275.5311279296875	5292.59521484375	1236.500015258789	3170.1385498046875	5186.0809326171875	24.854569
2018-04-05	7181.30029296875	11289.1416015625	11213.215576171875	6499.886138916016	5337.404296875	5389.09326171875	1296.4999389648438	3214.593505859375	5293.7982177734375	24.854569
2018-04-06	7203.4404296875	11259.982421875	11298.390380859375	6529.926025390625	5350.71533203125	5360.24169921875	1298.5000610351562	3227.5588989257812	5198.9990234375	24.854569
2018-04-09	7242.9765625	11159.2265625	11390.322509765625	6653.8402099609375	5373.24169921875	5425.74365234375	1303.2499694824219	3330.35888671875	5126.3421630859375	24.854569
2018-04-10	7251.27880859375	11211.5146484375	11283.41162109375	6676.3712158203125	5317.072265625	5425.353515625	1316.4999389648438	3321.0980224609375	5136.2603759765625	24.854569
2018-04-11	7360.39794921875	11503.6318359375	11271.662841796875	6637.569183349609	5302.15283203125	5494.16943359375	1285.2499389648438	3099.75341796875	5186.312255859375	24.854569
2018-04-12	7343.39794921875	11981.083984375	11330.1123046875	6557.463348388672	5350.86181640625	5508.20556640625	1269.000015258789	3116.42333984375	5363.226318359375	24.854569
2018-04-13	7423.6552734375	12034.74609375	11307.78955078125	6527.423065185547	5384.6513671875	5499.62841796875	1254.749984741211	3062.7081298828125	5404.0521240234375	24.854569
2018-04-16	7409.42236328125	12165.8056640625	11408.237548828125	6620.046478271484	5471.9769287109375	5534.5234375	1245.0	3056.2252807617188	5227.60009765625	24.854569
2018-04-17	7466.35400390625	12085.5048828125	11445.83203125	6698.901428222656	5528.2928466796875	5636.0908203125	1240.7499694824219	3096.9747924804688	5190.6951904296875	24.854569
2018-04-18	7416.9345703125	12056.8798828125	11352.43359375	6892.9088134765625	5493.186767578125	5655.39013671875	1232.249984741211	3055.299072265625	5194.1552734375	24.854569
2018-04-19	7450.93505859375	12179.1630859375	11390.028076171875	6942.975158691406	5437.4564208984375	5669.81640625	1230.7499694824219	2925.640869140625	5225.985107421875	24.854569
2018-04-20	7337.07177734375	12985.6025390625	11489.302001953125	6914.187744140625	5365.781982421875	5722.84228515625	1205.999984741211	2965.4644775390625	5436.343994140625	24.854569
2018-04-23	7401.1201171875	13009.265625	11370.936767578125	6896.6634521484375	5356.127197265625	5664.1630859375	1212.249984741211	2995.1007080078125	5479.01611328125	24.854569
2018-04-24	7670.359375	12921.482421875	11366.53125	6909.180236816406	5440.089111328125	5691.0654296875	1203.0000305175781	3020.1065063476562	5325.859375	24.854569
2018-04-25	7673.91748046875	13244.3623046875	11282.82421875	6861.617248535156	5410.688232421875	5689.310546875	1185.999984741211	2974.7256469726562	5352.8466796875	24.854569
2018-04-26	7712.26708984375	13507.7060546875	11338.62890625	6965.50537109375	5413.4666748046875	5814.27099609375	1165.999984741211	2984.9130249023438	5427.117919921875	24.854569
2018-04-27	7877.9228515625	13174.5205078125	11298.390380859375	6994.2935791015625	5423.1214599609375	5746.81982421875	1213.0000305175781	3017.3275756835938	5467.4835205078125	24.854569
2018-04-30	7616.98583984375	13480.455078125	11421.1611328125	7045.611999511719	5509.423095703125	5883.08740234375	1231.9999694824219	3006.2142944335938	5533.4515380859375	24.854569
2018-05-02	7691.3134765625	13357.0283203125	11569.190185546875	7190.8043212890625	5589.4354248046875	5739.02197265625	1205.0	2984.9130249023438	5522.149658203125	24.854569
2018-05-03	7603.54345703125	13288.712890625	11559.791748046875	7134.479187011719	5624.833740234375	5662.01806640625	1209.4999694824219	2995.1007080078125	5455.2587890625	24.854569
2018-05-04	7543.0537109375	13284.513671875	11680.799560546875	6937.9676513671875	5588.7037353515625	5708.80517578125	1209.749984741211	2991.3958740234375	5411.663818359375	24.854569
2018-05-07	7677.87109375	13056.20703125	11615.596435546875	7065.6380615234375	5613.1314697265625	5840.19921875	1232.5	3043.2595825195312	5457.333984375	24.854569
2018-05-08	7647.033203125	13133.5322265625	11554.798828125	7076.903564453125	5568.2252197265625	5832.98681640625	1250.250015258789	3084.9349975585938	5376.8353271484375	24.854569
2018-05-09	7722.9423828125	13317.107421875	11621.470458984375	7066.889343261719	5551.5501708984375	5832.791015625	1240.0	3096.9747924804688	5400.5926513671875	24.854569
2018-05-10	7758.12939453125	13171.849609375	11705.470458984375	7013.068359375	5541.75	5795.751953125	1239.749984741211	3110.86669921875	5388.13720703125	24.854569
2018-05-11	7822.177734375	13193.6025390625	11817.432861328125	7100.684265136719	5616.3497314453125	5864.37255859375	1251.7500305175781	3132.1676635742188	5446.9549560546875	24.854569
2018-05-14	7801.22314453125	13104.3720703125	11876.173828125	7129.472473144531	5647.9449462890625	5862.22802734375	1268.0000305175781	3119.20166015625	5486.3970947265625	24.854569
2018-05-15	7740.7333984375	13290.7724609375	11970.39697265625	7055.6246337890625	5644.87353515625	5908.81982421875	1240.0	3096.9747924804688	5510.615234375	24.854569
2018-05-16	7560.44970703125	13334.6640625	11885.455078125	7155.758117675781	5600.9912109375	6137.29736328125	1215.5000305175781	3073.8214111328125	5489.3951416015625	24.854569
2018-05-17	7475.05224609375	13326.6494140625	11911.420166015625	6983.028869628906	5485.58056640625	6120.5322265625	1213.499984741211	3051.5945434570312	5456.87255859375	24.854569
2018-05-18	7384.11962890625	13365.8076171875	11819.783203125	7066.889343261719	5420.9271240234375	6260.8935546875	1194.2500305175781	3032.1456909179688	5458.2568359375	24.854569
2018-05-21	7364.3515625	13574.5732421875	11707.52783203125	7068.141418457031	5322.0457763671875	6155.037109375	1222.249984741211	3059.0032958984375	5441.187744140625	24.854569
2018-05-22	7327.97900390625	13391.91015625	11689.023193359375	6978.0213623046875	5295.131103515625	6138.0771484375	1269.4999694824219	2972.87353515625	5507.3870849609375	24.854569
2018-05-23	7213.32470703125	13339.2431640625	11557.442138671875	6845.345031738281	5218.045166015625	6113.9033203125	1316.0000610351562	2843.2156372070312	5466.099853515625	24.854569
2018-05-24	7241.7900390625	13753.7216796875	11666.114501953125	6880.392028808594	5283.721435546875	6086.611328125	1342.5	2887.6693725585938	5632.633056640625	24.854569
2018-05-25	7280.9306640625	13685.40625	11799.457763671875	6946.7210693359375	5323.6552734375	6143.73095703125	1334.7500610351562	3027.5149536132812	5666.30859375	24.854569
2018-05-28	7277.76806640625	13365.8076171875	11996.24267578125	7023.2547607421875	5352.324462890625	6171.41259765625	1360.2499389648438	3157.1731567382812	5602.186279296875	24.854569
2018-05-29	7254.4423828125	13447.6328125	11939.8505859375	6991.36572265625	5294.3997802734375	6131.83837890625	1321.4999389648438	3194.2181396484375	5612.7960205078125	24.854569
2018-05-30	7243.76708984375	13411.7587890625	12032.4287109375	6936.516418457031	5238.96240234375	6182.9150390625	1335.7499694824219	3163.6563110351562	5589.7308349609375	24.854569
2018-05-31	7285.27978515625	13400.2138671875	12729.017578125	6930.138610839844	5362.417236328125	6282.921875	1347.7499389648438	3224.7808837890625	5682.4554443359375	24.854569
2018-06-01	7358.02587890625	13334.0205078125	12557.43017578125	6886.769836425781	5395.3289794921875	6194.806640625	1333.5000610351562	3192.3660278320312	5631.7108154296875	24.854569
2018-06-04	7439.4697265625	13424.841796875	12174.268798828125	6859.982727050781	5362.8563232421875	6094.79931640625	1315.0	3219.2239379882812	5717.5152587890625	24.854569
2018-06-05	7493.23876953125	13250.5126953125	12277.79443359375	6824.266845703125	5407.4703369140625	6093.23974609375	1317.7499389648438	3222.001953125	5631.94091796875	24.854569
2018-06-06	7546.6123046875	13282.455078125	12240.66796875	6898.249572753906	5436.8712158203125	6125.79541015625	1350.7499694824219	3239.5986938476562	5708.5186767578125	24.854569
2018-06-07	7680.638671875	13357.8818359375	12269.463134765625	6914.83203125	5467.735107421875	6250.1708984375	1348.2499694824219	3237.74658203125	5777.7154541015625	24.854569
2018-06-08	7783.43212890625	13446.775390625	12193.07080078125	6834.471496582031	5384.2122802734375	6221.1240234375	1365.0	3241.4505004882812	5812.7764892578125	24.854569
2018-06-11	7769.990234375	13466.7890625	12151.06494140625	6868.9114990234375	5381.2869873046875	6243.73779296875	1370.0	3206.2579345703125	5823.616943359375	24.854569
2018-06-12	7884.64404296875	13707.6923828125	12160.2275390625	6894.4227294921875	5405.422119140625	6388.1923828125	1414.2500305175781	3225.7064819335938	5805.6256103515625	24.854569
2018-06-13	7926.947265625	14039.4189453125	12086.451416015625	6833.1964111328125	5360.3701171875	6320.9365234375	1438.5000610351562	3243.30322265625	5880.8197021484375	24.854569
2018-06-14	7970.0419921875	13758.1064453125	12121.91162109375	6817.8890380859375	5364.6119384765625	6275.708984375	1413.0000305175781	3177.5482177734375	5908.9410400390625	24.854569
2018-06-15	8019.46142578125	14162.1796875	12075.50390625	6747.733154296875	5360.2236328125	6321.3271484375	1387.2500610351562	3107.1621704101562	6106.9866943359375	24.854569
2018-06-18	8030.13623046875	14077.1298828125	12013.389404296875	6749.008239746094	5334.7716064453125	6271.61572265625	1384.2500305175781	3221.0757446289062	6040.9716796875	24.854569
2018-06-19	7875.9462890625	14042.4951171875	12039.2109375	6787.275085449219	5347.7904052734375	6242.17822265625	1363.0000305175781	3122.906494140625	5917.9974365234375	24.854569
2018-06-20	8059.392578125	14026.7177734375	12233.408203125	6728.5997314453125	5403.374267578125	6247.63671875	1366.4999389648438	3063.6337280273438	5925.3857421875	24.854569
2018-06-21	8159.8134765625	14002.857421875	12242.09619140625	6654.617004394531	5438.187744140625	6259.6181640625	1343.2499694824219	3153.4686279296875	5941.591796875	24.854569
2018-06-22	8006.01953125	13929.3564453125	12395.35986328125	6764.315612792969	5578.1722412109375	6317.16845703125	1365.2499389648438	3148.8381958007812	5947.7874755859375	24.854569
2018-06-25	7942.36669921875	14002.0888671875	12464.25732421875	6699.261657714844	5540.287353515625	6344.86376953125	1342.2500610351562	3099.75341796875	6065.04150390625	24.854569
2018-06-26	7740.7333984375	14254.1533203125	12456.87890625	6755.386047363281	5604.7939453125	6370.79052734375	1336.9999694824219	3089.5657348632812	6090.7806396484375	24.854569
2018-06-27	7684.24609375	14300.3330078125	12569.3291015625	6703.0885009765625	5572.613525390625	6321.8828125	1308.5000610351562	2883.0392456054688	6053.3642578125	24.854569
2018-06-28	7517.96728515625	14182.57421875	12677.970703125	6645.688232421875	5494.0645751953125	6296.15185546875	1285.0	2858.9599609375	6146.7864990234375	24.854569
2018-06-29	7736.75537109375	14221.4423828125	12544.57763671875	6791.102722167969	5582.1214599609375	6447.00048828125	1296.7500305175781	2889.5217895507812	6230.6744384765625	24.854569
2018-07-02	7642.4775390625	14249.1513671875	12335.14892578125	6710.741394042969	5549.9410400390625	6456.03515625	1294.2500305175781	2846.920166015625	6361.751708984375	24.854569
2018-07-03	7727.60595703125	14423.865234375	12317.06103515625	6771.969299316406	5499.0377197265625	6456.23193359375	1287.5	2876.5560913085938	6452.552490234375	24.854569
2018-07-04	7877.177734375	14363.0615234375	12515.54443359375	6745.182189941406	5624.24853515625	6583.9033203125	1287.2500610351562	2875.6298828125	6411.79931640625	24.854569
2018-07-05	7673.505859375	14471.9677734375	12635.7275390625	6951.822998046875	5649.261474609375	6631.04345703125	1282.2500610351562	2870.9991455078125	6120.0933837890625	24.854569
2018-07-06	7777.33056640625	14723.2626953125	12584.4404296875	6955.649841308594	5607.7196044921875	6592.9384765625	1286.0000610351562	2902.48779296875	6121.2860107421875	24.854569
2018-07-09	7932.869140625	14492.7490234375	12646.91162109375	7000.294494628906	5572.7603759765625	6646.3642578125	1307.7499389648438	2913.6013793945312	6190.8758544921875	24.854569
2018-07-10	8160.4091796875	14431.9443359375	12770.4287109375	7067.8994140625	5682.9049072265625	6627.115234375	1318.75	2875.6298828125	6203.0303955078125	24.854569
2018-07-11	8264.6328125	15238.5517578125	12781.37548828125	7034.735290527344	5640.6309814453125	6749.48291015625	1295.5000305175781	2862.6641845703125	6293.8299560546875	24.854569
2018-07-12	8611.11328125	15172.74609375	12886.6845703125	7071.72705078125	5741.8531494140625	6844.54833984375	1313.75	2905.26611328125	6169.4268798828125	24.854569
2018-07-13	8749.9453125	15247.787109375	12975.69287109375	6898.249572753906	5770.5230712890625	6845.72705078125	1288.75	2946.9418334960938	6279.293212890625	24.854569
2018-07-16	8562.18359375	15310.130859375	12904.060546875	6928.863525390625	5825.2294921875	6879.51123046875	1258.0000305175781	2917.305908203125	6352.933349609375	24.854569
2018-07-17	8690.6728515625	15440.8515625	12951.0615234375	6884.2188720703125	5819.671142578125	6606.29443359375	1295.2499389648438	3046.03759765625	6329.3402099609375	24.854569
2018-07-19	7691.3568115234375	5730.30908203125	14090.517822265625	8581.208984375	7820.26513671875	9707.62353515625	2862.2001342773438	2456.83447265625	8158.743347167969	75.56868
2018-07-20	7857.0394287109375	5774.2686767578125	14109.597290039062	8603.1884765625	7763.04052734375	9757.12060546875	2876.5	2386.448974609375	8353.309326171875	75.56868
2018-07-23	7798.9117431640625	5800.44140625	13899.343872070312	8921.8828125	7735.509765625	9956.287353515625	2929.850067138672	2407.934814453125	8401.950622558594	75.56868
2018-07-24	7733.8216552734375	5781.20947265625	13920.743408203125	8968.98046875	7769.7265625	9828.1259765625	2935.350067138672	2444.2392578125	8533.31298828125	75.56868
2018-07-25	7763.059814453125	5730.598388671875	13989.06640625	8984.6796875	7869.22998046875	9740.03173828125	2990.350067138672	2416.825927734375	8574.209350585938	75.56868
2018-07-26	7731.7332763671875	5682.0120849609375	14132.413940429688	9017.6484375	7957.91796875	9840.205078125	3164.7001342773438	2353.108154296875	8509.1474609375	75.56868
2018-07-27	7865.3929443359375	5621.4232177734375	14193.903686523438	9499.615234375	8051.71875	9775.682373046875	3154.25	2450.906982421875	8510.386840820312	75.56868
2018-07-30	8015.4127197265625	5623.881591796875	13986.098876953125	9452.5166015625	7978.958984375	9950.690185546875	3271.399932861328	2466.466064453125	8371.277954101562	75.56868
2018-07-31	8256.278686523438	5611.1572265625	14047.975830078125	9347.3330078125	7845.63232421875	10203.772705078125	3228.5	2435.348388671875	8458.647094726562	75.56868
2018-08-01	8300.483276367188	5716.138916015625	13913.91015625	9469.787109375	7748.48876953125	10219.388671875	3246.100067138672	2489.434326171875	8390.178100585938	75.56868
2018-08-02	8133.40869140625	5634.87158203125	13730.213745117188	9394.4306640625	7598.24951171875	10303.06201171875	3232.899932861328	2499.806884765625	8387.698547363281	75.56868
2018-08-03	8193.276977539062	5724.66943359375	13675.038330078125	9543.5732421875	7777.39599609375	10388.50341796875	3291.75	2497.584228515625	8452.4501953125	75.56868
2018-08-06	8302.223876953125	5713.3912353515625	13627.730834960938	9476.0654296875	7784.47509765625	10195.81787109375	3393.5	2491.6572265625	8431.073669433594	75.56868
2018-08-07	8243.74755859375	5689.6761474609375	13734.725341796875	9454.087890625	7781.7216796875	10194.345703125	3344.5498657226562	2469.4296875	8476.305480957031	75.56868
2018-08-08	8476.956420898438	5708.9080810546875	13769.918334960938	9449.3779296875	7805.31982421875	10354.03271484375	3395.7001342773438	2458.31640625	8444.085571289062	75.56868
2018-08-09	8478.696166992188	5709.920654296875	13654.802001953125	9498.044921875	7747.70166015625	10336.648681640625	3491.399932861328	2450.906982421875	8550.662719726562	75.56868
2018-08-10	8382.976806640625	5764.146240234375	13628.632202148438	9570.26171875	7764.810546875	10327.810546875	3348.9501342773438	2464.984619140625	8584.743286132812	75.56868
2018-08-13	8268.112548828125	5784.5350341796875	13481.674438476562	9606.3701171875	7657.44140625	10187.274169921875	3235.649932861328	2380.521240234375	8729.117553710938	75.56868
2018-08-14	8427.530029296875	5794.3685302734375	13465.305419921875	9667.5966796875	7635.8095703125	10278.01904296875	3243.899932861328	2381.26220703125	8726.329345703125	75.56868
2018-08-16	8359.308227539062	5808.6837158203125	13378.934448242188	9653.4677734375	7437.982421875	10237.6552734375	3219.7001342773438	2348.66259765625	8858.003540039062	75.56868
2018-08-17	8379.84423828125	5820.9752197265625	13389.635009765625	9851.2783203125	7416.1552734375	10516.66552734375	3323.100067138672	2364.221923828125	8862.95947265625	75.56868
2018-08-20	8596.69384765625	5812.877197265625	13511.065673828125	9837.1484375	7551.4482421875	10470.998291015625	3384.149932861328	2380.728515625	8577.307006835938	75.56868
2018-08-21	8682.319091796875	5835.1461181640625	13510.165893554688	9824.58984375	7525.09716796875	10326.632080078125	3377.0	2366.472412109375	8575.447937011719	75.56868
2018-08-23	8837.211181640625	5885.6121826171875	13406.004028320312	9796.3310546875	7497.3701171875	10446.25048828125	3326.9501342773438	2301.946044921875	8658.789489746094	75.56868
2018-08-24	8893.251342773438	5908.4600830078125	13341.291259765625	9746.0927734375	7547.51513671875	10494.27392578125	3304.9501342773438	2314.701171875	8540.439819335938	75.56868
2018-08-27	8990.711303710938	5931.30615234375	13409.485717773438	9840.2890625	7570.326171875	10561.154296875	3388.0	2342.462890625	8770.324157714844	75.56868
2018-08-28	9182.15087890625	5984.2305908203125	13502.4296875	9785.3408203125	7689.494140625	10436.822021484375	3358.850067138672	2334.20947265625	8827.949768066406	75.56868
2018-08-29	9009.506713867188	5992.3297119140625	13396.980834960938	9821.44921875	7693.8203125	10346.37158203125	3406.7001342773438	2348.46533203125	8737.482971191406	75.56868
2018-08-30	8872.01806640625	6022.406982421875	13317.057495117188	10042.8095703125	7606.90234375	10446.544921875	3394.600067138672	2314.701171875	8775.280883789062	75.56868
2018-08-31	8643.683227539062	6010.83837890625	13285.473937988281	10042.8095703125	7613.9814453125	10489.265625	3405.600067138672	2334.20947265625	8929.570190429688	75.56868
2018-09-03	8556.665161132812	5937.0904541015625	13374.808471679688	9834.009765625	7648.78857421875	10011.971923828125	3369.850067138672	2325.955810546875	8887.125	75.56868
2018-09-04	8645.771606445312	6070.1253662109375	13224.886352539062	9720.974609375	7688.11767578125	9729.719970703125	3260.399932861328	2287.690185546875	9135.289001464844	75.56868
2018-09-05	8541.697875976562	6013.2967529296875	13186.470336914062	9741.3837890625	7619.6845703125	9496.9658203125	3262.0498657226562	2292.9423828125	9045.442687988281	75.56868
2018-09-06	8781.171875	6001.872802734375	13227.463500976562	9758.65234375	7693.42724609375	9478.698486328125	3260.9501342773438	2304.947509765625	9011.362121582031	75.56868
2018-09-07	8900.908447265625	6015.0322265625	13258.016357421875	9747.6640625	7551.25146484375	9656.3583984375	3208.149932861328	2301.946044921875	9081.381530761719	75.56868
2018-09-10	8742.53515625	6017.634521484375	13156.306274414062	9625.208984375	7407.8955078125	9488.7158203125	3133.350067138672	2266.681640625	9057.215209960938	75.56868
2018-09-11	8616.184814453125	5917.85888671875	12893.587890625	9331.6337890625	7346.93505859375	9372.929443359375	3108.600067138672	2261.429443359375	9099.969848632812	75.56868
2018-09-12	8719.215209960938	5911.2073974609375	12967.323852539062	9633.05859375	7385.28125	9586.237060546875	3138.2998657226562	2237.419677734375	9206.547790527344	75.56868
2018-09-14	8723.73974609375	5973.2420654296875	13081.7958984375	9644.0478515625	7572.68603515625	9600.674560546875	3197.149932861328	2329.70751953125	9092.533569335938	75.56868
2018-09-17	8534.040771484375	5998.5465087890625	12840.734130859375	9482.345703125	7389.41064453125	9460.137451171875	3138.2998657226562	2349.215576171875	8996.490356445312	75.56868
2018-09-18	8473.12744140625	5988.7144775390625	12821.396789550781	9521.59375	7298.36328125	9810.74267578125	3011.7998657226562	2289.941162109375	8911.600769042969	75.56868
2018-09-19	8428.57421875	6009.3922119140625	12641.890625	9408.5595703125	7199.8427734375	9705.56103515625	2986.5	2304.197021484375	8919.655944824219	75.56868
2018-09-21	8475.564453125	6082.41650390625	12699.255187988281	9543.5732421875	7234.25634765625	9553.534423828125	2976.600067138672	2373.225341796875	8740.580627441406	75.56868
2018-09-24	8576.853393554688	6358.0283203125	12412.107849121094	9355.1826171875	6759.5498046875	9371.74951171875	2907.850067138672	2325.20556640625	8901.066833496094	75.56868
2018-09-25	8566.75927734375	6313.925537109375	12584.203125	9455.6572265625	6974.48486328125	9609.807861328125	2979.899932861328	2313.20068359375	8999.589599609375	75.56868
2018-09-26	8711.557250976562	6195.207275390625	12686.041748046875	9204.46875	6951.28076171875	9491.367919921875	2902.350067138672	2317.702392578125	8896.109313964844	75.56868
2018-09-27	8727.91650390625	6330.265869140625	12737.283996582031	9209.1787109375	6800.05908203125	9546.462158203125	2918.850067138672	2290.69140625	8982.239074707031	75.56868
2018-09-28	8757.154663085938	6315.371337890625	12930.068664550781	9348.90234375	6900.34912109375	9477.521484375	2920.5	2301.196044921875	9047.300964355469	75.56868
2018-10-01	8574.416381835938	6523.165283203125	13119.4375	9328.4931640625	7104.2724609375	9677.277099609375	3012.350067138672	2310.199462890625	9253.020568847656	75.56868
2018-10-03	8389.241943359375	6255.07177734375	13091.851379394531	9268.8369140625	7069.6630859375	9539.096923828125	2988.7001342773438	2376.976806640625	9028.092163085938	75.56868
2018-10-04	7812.4862060546875	5971.506591796875	12618.686767578125	9014.5087890625	6994.54296875	9274.522705078125	2984.850067138672	2105.365478515625	8764.127258300781	75.56868
2018-10-05	7301.5152587890625	6080.969970703125	12667.350280761719	8681.6845703125	6720.0234375	9183.780029296875	2841.850067138672	1771.478271484375	8979.760314941406	75.56868
2018-10-08	7723.031982421875	6008.3800048828125	12536.506042480469	8578.0693359375	6558.9697265625	9188.4931640625	2923.25	1873.5198974609375	8853.975158691406	75.56868
2018-10-09	7588.328125	6049.5919189453125	12508.146301269531	8430.49609375	6736.14892578125	8912.133544921875	2892.4501342773438	1840.5064697265625	8894.869934082031	75.56868
2018-10-10	7672.2127685546875	5910.19482421875	12679.274353027344	8480.734375	6831.326171875	9001.699951171875	3065.149932861328	1860.7647705078125	8680.476257324219	75.56868
2018-10-11	7572.6644287109375	5726.1156005859375	12488.487609863281	8326.8818359375	6625.240234375	8992.566650390625	2883.649932861328	1965.8079833984375	8344.634460449219	75.56868
2018-10-12	7842.4207763671875	5547.821044921875	12774.022644042969	8640.8662109375	6805.171875	9248.890869140625	2901.25	2009.3258056640625	8412.17431640625	75.56868
2018-10-15	7934.3111572265625	5638.05322265625	12942.9599609375	8870.0751953125	6815.39794921875	8993.745849609375	2895.2001342773438	2026.5830078125	8660.028076171875	75.56868
2018-10-16	8101.734375	5675.0712890625	12844.279296875	8874.78515625	6907.23193359375	9111.006591796875	2973.2998657226562	2032.58544921875	8616.034851074219	75.56868
2018-10-17	8014.71630859375	5579.9227294921875	12727.292785644531	8994.099609375	6834.6689453125	9204.107666015625	2872.649932861328	1985.31591796875	8741.200317382812	75.56868
2018-10-19	7666.64404296875	5533.0711669921875	12683.141662597656	9088.294921875	6529.6689453125	9300.74560546875	2872.100067138672	1998.0712890625	8471.039306640625	75.56868
2018-10-22	7397.5841064453125	5503.5728759765625	12883.919616699219	9058.4658203125	6522.00048828125	9339.046875	2863.850067138672	1947.05029296875	8426.4248046875	75.56868
2018-10-23	7342.239501953125	5343.1607666015625	12793.359985351562	8979.9697265625	6633.892578125	9145.47802734375	2812.149932861328	1950.8018798828125	8149.448791503906	75.56868
2018-10-24	7279.93505859375	5357.2166748046875	12841.056274414062	9034.9169921875	6849.02392578125	9345.23291015625	2812.699966430664	2064.098388671875	8052.785095214844	75.56868
2018-10-25	7175.8621826171875	5370.2581787109375	12689.909851074219	9028.6376953125	6664.17578125	9313.232666015625	2745.050033569336	2102.364013671875	8127.3248291015625	75.56868
2018-10-26	7274.0185546875	5214.04833984375	12640.922607421875	8819.837890625	6694.2626953125	9234.41455078125	2729.100067138672	2065.598876953125	7937.5299072265625	75.56868
2018-10-29	7572.6644287109375	5422.4241943359375	12415.975158691406	8901.4736328125	6679.7109375	9202.710205078125	2946.899932861328	2122.62255859375	8077.214050292969	75.56868
2018-10-30	7358.2518310546875	5491.400390625	12328.638549804688	8758.611328125	6575.48779296875	9440.644775390625	3004.649932861328	2045.3404541015625	8263.249572753906	75.56868
2018-10-31	7387.8377685546875	5617.034912109375	12322.193298339844	8794.71875	6958.3603515625	9610.428955078125	3095.399932861328	2077.60400390625	8598.991394042969	75.56868
2018-11-01	7353.0308837890625	5610.079833984375	12325.093383789062	8709.9423828125	6929.84619140625	9527.16650390625	3144.899932861328	2128.625	8352.196899414062	75.56868
2018-11-02	7482.861572265625	5545.4512939453125	12565.188720703125	8893.6240234375	7175.26220703125	9709.691162109375	3138.850067138672	2224.664306640625	8296.448608398438	75.56868
2018-11-05	7590.06787109375	5479.95263671875	12607.406188964844	8779.01953125	7051.37451171875	9719.173828125	3244.4501342773438	2105.365478515625	8343.427612304688	75.56868
2018-11-06	7686.1358642578125	5601.2398681640625	12546.497253417969	8706.802734375	7102.50244140625	9671.1708984375	3150.9501342773438	2061.09716796875	8349.065124511719	75.56868
2018-11-07	7732.0810546875	5628.627685546875	12619.975341796875	8793.1484375	7141.63525390625	9741.692138671875	3152.0498657226562	2085.10693359375	8462.439819335938	75.56868
2018-11-09	7611.995849609375	5533.1337890625	12539.084777832031	8705.2333984375	7142.61865234375	9912.069580078125	3115.75	2125.62353515625	8261.997497558594	75.56868
2018-11-12	7518.3648681640625	5549.5081787109375	12382.136596679688	8598.478515625	7063.17333984375	9803.621337890625	3057.4501342773438	2026.5830078125	8320.877563476562	75.56868
2018-11-13	7653.76513671875	5607.760986328125	12425.3212890625	8692.673828125	7176.44189453125	9903.18017578125	3058.5498657226562	2121.8720703125	8339.669799804688	75.56868
2018-11-14	7643.3223876953125	5450.391357421875	12618.686767578125	8680.115234375	7233.2734375	10166.30126953125	3119.600067138672	2181.896728515625	8183.073913574219	75.56868
2018-11-15	7635.665283203125	5427.7862548828125	12730.837951660156	8618.8876953125	7290.10400390625	10110.299560546875	3139.399932861328	2200.654296875	8223.161743164062	75.56868
